> Parametros
Geracoes 10000
Individuos 1000
Probabilidade Mutacao 0.01
PMax 0.1
PMin -0.1
Peso cruzamento (w) 0.9


> Treinamento: 

MSE: 0.1664344981682207
Taxa Acerto: 77.36842105263158


target	 y
0.0	-0.611573760282066
1.0	1.1816471491438207
0.0	-0.4908738742981217
0.0	0.4396301423260913
0.0	-0.3300458906865906
1.0	-0.22308687170186392
0.0	-0.5033636131039461
0.0	0.8668792971932535
0.0	0.27839908987546
1.0	0.043522072997345784
1.0	0.07390913220388518
0.0	0.7309891610763275
1.0	0.8115022799382592
1.0	0.05412821121005473
0.0	-0.5624520932630265
0.0	-0.24514035398059142
0.0	-0.2546831374434857
1.0	0.6784965082269558
1.0	0.2767553732619903
0.0	0.09601472586450033
0.0	-0.3413159425560919
0.0	-0.375869644887705
0.0	-0.46044518412871827
0.0	-0.4108368956494035
0.0	-0.5495383247800554
1.0	0.8630216907129011
0.0	-0.3875427655963063
1.0	0.1087217197184096
0.0	-0.07565927803357897
0.0	-0.19554254592030018
0.0	-0.6545026696763173
0.0	0.3612578411288898
1.0	-0.14470409008563911
0.0	0.4949445677979569
1.0	-0.26341978240014197
0.0	0.8050486747619341
0.0	-0.6586381622575503
0.0	-0.7586399160563326
0.0	-0.40205861974766555
0.0	-0.17135872556782783
1.0	0.9730007372604927
0.0	-0.41626514736911147
0.0	0.15798757041142042
0.0	-0.41543804885286495
0.0	-0.611573760282066
0.0	0.007262065002978879
0.0	0.12383693882471358
0.0	-0.4358478145181225
1.0	0.6665455013996908
1.0	0.9414670632842166
0.0	-0.06687052171281749
0.0	-0.5537259278973555
1.0	0.6822810424873733
0.0	-0.18928719651238357
0.0	-0.2967328369573853
0.0	0.12554324722131183
0.0	-0.057668216133932915
0.0	-0.2501340956219119
0.0	-0.016911274930470066
1.0	0.8497464835256567
1.0	1.032151809184919
0.0	-0.42876536659395936
0.0	0.4469278845680069
0.0	-0.23812049783955658
0.0	-0.011142546982828683
1.0	0.3358333730020473
1.0	0.31997264834810824
0.0	-0.19600820654252848
1.0	-0.011430914580501605
0.0	0.03608866678793232
1.0	0.5882253115665941
1.0	-0.12017979267719503
1.0	1.0441863677875385
0.0	-0.04811495225201523
1.0	0.5258389177615506
