> Parametros
Geracoes 10000
Individuos 10
Probabilidade Mutacao 0.001
PMax 0.01
PMin -0.01
Peso cruzamento (w) 0.1


> Treinamento: 

MSE: 0.09149329766295641
Taxa Acerto: 76.84210526315789


target	 y
0.0	0.19478224782267378
1.0	0.6782568851503071
0.0	0.23970587050390263
0.0	0.46940360375489754
0.0	0.267062905666935
1.0	0.30865969949368216
0.0	0.2287539098710077
0.0	0.5797175738914504
0.0	0.4349902019664271
1.0	0.3712518357926185
1.0	0.36971159657630775
0.0	0.5666556104818573
1.0	0.5665524497617673
1.0	0.3955285107407223
0.0	0.20966994942183712
0.0	0.30056784689172605
0.0	0.28903083883979325
1.0	0.5596937052420351
1.0	0.4283604092057206
0.0	0.37821374102632654
0.0	0.27008148699667217
0.0	0.2582362314199948
0.0	0.2457744810493364
0.0	0.24653316738706943
0.0	0.21328116085280646
1.0	0.6017723857738443
0.0	0.254198446124294
1.0	0.3818960481014178
0.0	0.3465345384871756
0.0	0.30852509114314086
0.0	0.18496023455802685
0.0	0.4548089838050737
1.0	0.3160557615298242
0.0	0.48935699394408544
1.0	0.29160656429424453
0.0	0.5958383835789518
0.0	0.18638214744046497
0.0	0.15635492568675957
0.0	0.2515662917004769
0.0	0.3091177212443731
1.0	0.6287973082022528
0.0	0.24797136228006195
0.0	0.4035009203714722
0.0	0.24768697970357434
0.0	0.19478224782267378
0.0	0.35956505426631746
0.0	0.3987120319163026
0.0	0.2462249198623248
1.0	0.5350230209524928
1.0	0.6023801814949733
0.0	0.3443691048869013
0.0	0.21429278213657582
1.0	0.551625717338942
0.0	0.30680251341815246
0.0	0.2793347348528357
0.0	0.3985535586175044
0.0	0.3420614799983832
0.0	0.28746673467522554
0.0	0.35177386625140344
1.0	0.5987136572236733
1.0	0.6410930025980328
0.0	0.2442179595608488
0.0	0.494817808512882
0.0	0.3053491526497549
0.0	0.36418030378784544
1.0	0.45464292756857294
1.0	0.4516167633011334
0.0	0.3082569905772077
1.0	0.35074596246100975
0.0	0.36661272106121107
1.0	0.5208386928568459
1.0	0.33049302431599914
1.0	0.6445783047513127
0.0	0.3463999301366343
1.0	0.4956937047999442
1.0	0.41201064750979954
0.0	0.27616637955266043
0.0	0.2595322352802517
1.0	0.3122947758729085
0.0	0.4972676251857137
0.0	0.27312393327466633
0.0	0.4910795716690738
1.0	0.4209643476656485
1.0	0.4805151545733182
0.0	0.35029552414409126
0.0	0.3219745978493116
1.0	0.31055591613736566
0.0	0.397692827950339
0.0	0.32515923541554953
0.0	0.36188026134095996
0.0	0.18602666921985545
0.0	0.34580730003540205
1.0	0.5227197438806326
0.0	0.22616190240600198
0.0	0.25866280528472624
1.0	0.5634633899779169
0.0	0.3387270684617072
0.0	0.2531629601477759
0.0	0.21662427197335088
1.0	0.5612979563776426
0.0	0.1541417621899714
1.0	0.3620148704430793
0.0	0.2858223363252984
1.0	0.22005314490175681
0.0	0.49036861522785474
0.0	0.344219330660955
0.0	0.37140272664978413
1.0	0.3267472045344884
0.0	0.4079728622140988
0.0	0.19289361386118462
0.0	0.6151969111349862
0.0	0.3592568067415728
1.0	0.35882264993913887
1.0	0.4474129222650016
0.0	0.15848779501041677
0.0	0.3728398049115574
1.0	0.42124114755994185
1.0	0.4694123030832576
0.0	0.38368972121501993
1.0	0.5355766204855712
0.0	0.2332421339796969
0.0	0.28294594628380504
1.0	0.600769463818435
0.0	0.24811355356830578
1.0	0.4721302195704445
0.0	0.3163162791580548
0.0	0.26880176540247785
0.0	0.28874645626330564
0.0	0.3286119732922124
1.0	0.6503625327202589
1.0	0.39074608783434367
0.0	0.6245299539636316
0.0	0.2640052935135359
0.0	0.2900424601235626
0.0	0.6041190412305162
0.0	0.2268565768366666
0.0	0.30028346431523845
0.0	0.3717022746056069
0.0	0.24811355356830578
0.0	0.2447704427032696
1.0	0.4912293456395119
1.0	0.5224342449073731
0.0	0.3498689502793598
0.0	0.22326164741625165
0.0	0.3579608028813159
0.0	0.5215659313086195
0.0	0.11991828184176692
1.0	0.5098943151616536
0.0	0.3725478398934371
0.0	0.3106281281721452
0.0	0.382505577899283
1.0	0.5597175701964062
1.0	0.5831703120236215
1.0	0.5496176409023166
0.0	0.45350539726262246
1.0	0.5858730628909116
1.0	0.610045460487706
0.0	0.4201025003672638
0.0	0.45420877126220893
1.0	0.4902101416735483
1.0	0.3932197689654767
0.0	0.27241297683344723
0.0	0.4813910503643105
0.0	0.2855542360148734
0.0	0.3485892286851655
0.0	0.25072184329937414
1.0	0.42183266076833226
0.0	0.4864491560166326
0.0	0.3281615344731098
0.0	0.28266156370731743
1.0	0.38499442464419875
0.0	0.33612747805899895
1.0	0.6746456737193377
1.0	0.5955767498155717
1.0	0.2272120550572761
0.0	0.43195645551286305
0.0	0.29611107041348816
0.0	0.4784756297485492
0.0	0.23030284842179277
0.0	0.47156903735517175
0.0	0.2550678761198195
0.0	0.5636766769102827
0.0	0.30217968095892195
1.0	0.36401424755134465
0.0	0.45854722140045995
1.0	0.3746025295953572
1.0	0.45447798821879964
1.0	0.7135169681211955
0.0	0.1520164758040167
1.0	0.3752733388161424
0.0	0.30897552995612926
0.0	0.5104316324286693
1.0	0.354089073326046
0.0	0.3150365575638605
0.0	0.3975658017859221
0.0	0.4149271847656125
1.0	0.4491593644421771
0.0	0.2643048419654286
0.0	0.3201098288360794
1.0	0.5539572071757171
1.0	0.5003252365875347
0.0	0.20620092927911157
0.0	0.22007700985001377
1.0	0.2108400440044047
1.0	0.610045460487706
1.0	0.5477377062691874
1.0	0.30692842269584186
0.0	0.26608384866589707
0.0	0.3800546453318635
1.0	0.4453820972707768
0.0	0.24782917099181812
0.0	0.35021684556226684
0.0	0.24609901058463546
0.0	0.4706768592981168
0.0	0.3133063971566778
1.0	0.3861243722679549
1.0	0.23871811442389845
1.0	0.3419117060279451
0.0	0.5656754370840474
0.0	0.37107819710837087
1.0	0.6279040135139784
1.0	0.5207279494545616
0.0	0.17294892300035683
0.0	0.26963863086587814
0.0	0.26056772125676986
0.0	0.2767275617679332
0.0	0.5218665961511697
0.0	0.1634351572604545
0.0	0.2604092479579716
